osmid,y,x,street_count,highway,geometry
1067831445,10.6958413,122.5616884,3,,POINT (122.5616884 10.6958413)
1067831450,10.7128733,122.5590672,1,,POINT (122.5590672 10.7128733)
1067831459,10.7136656,122.5639423,3,,POINT (122.5639423 10.7136656)
1067831463,10.7158031,122.5596534,3,,POINT (122.5596534 10.7158031)
1067831503,10.7178655,122.5583536,3,,POINT (122.5583536 10.7178655)
1067831504,10.7175256,122.5587517,4,,POINT (122.5587517 10.7175256)
1067831525,10.6963899,122.5599544,4,,POINT (122.5599544 10.6963899)
1067831526,10.6992511,122.5579209,4,,POINT (122.5579209 10.6992511)
1067831529,10.7183766,122.5577972,3,,POINT (122.5577972 10.7183766)
1067831530,10.6977568,122.5576945,1,,POINT (122.5576945 10.6977568)
1067831532,10.7073926,122.5609168,3,,POINT (122.5609168 10.7073926)
1067831563,10.6984545,122.558053,1,,POINT (122.558053 10.6984545)
1067831609,10.6950551,122.5595246,1,,POINT (122.5595246 10.6950551)
1067831625,10.7061712,122.5629976,3,,POINT (122.5629976 10.7061712)
1067831629,10.7075309,122.5629767,3,,POINT (122.5629767 10.7075309)
1067831658,10.6967199,122.5565855,3,,POINT (122.5565855 10.6967199)
1067831666,10.7066049,122.5603286,1,,POINT (122.5603286 10.7066049)
1067831686,10.7082924,122.5615763,3,,POINT (122.5615763 10.7082924)
1067831699,10.7069334,122.562987,1,,POINT (122.562987 10.7069334)
1067831700,10.7057922,122.5651047,1,,POINT (122.5651047 10.7057922)
1067831704,10.7184988,122.5597327,3,,POINT (122.5597327 10.7184988)
1067831714,10.7162916,122.5578278,1,,POINT (122.5578278 10.7162916)
1067831725,10.7163312,122.5572448,3,,POINT (122.5572448 10.7163312)
1067831730,10.7172921,122.5616257,3,,POINT (122.5616257 10.7172921)
1067831734,10.6913309,122.5588454,1,,POINT (122.5588454 10.6913309)
1067831736,10.7094086,122.5618379,3,,POINT (122.5618379 10.7094086)
1067831738,10.7169551,122.557706,3,,POINT (122.557706 10.7169551)
1067831751,10.7078221,122.5612463,3,,POINT (122.5612463 10.7078221)
1067831763,10.6908857,122.5648291,3,,POINT (122.5648291 10.6908857)
1067831767,10.6984868,122.5609103,1,,POINT (122.5609103 10.6984868)
1067831783,10.6994864,122.5617451,3,,POINT (122.5617451 10.6994864)
1067832316,10.7164427,122.5608881,3,,POINT (122.5608881 10.7164427)
1114548566,10.7421307,122.5712544,3,,POINT (122.5712544 10.7421307)
1114557787,10.7196605,122.5720023,3,,POINT (122.5720023 10.7196605)
1114557790,10.7182191,122.5726516,3,,POINT (122.5726516 10.7182191)
1114557795,10.7174287,122.5721984,3,,POINT (122.5721984 10.7174287)
1114557801,10.7190863,122.5721343,4,,POINT (122.5721343 10.7190863)
1114557806,10.7186513,122.5724906,3,,POINT (122.5724906 10.7186513)
1114557808,10.7158199,122.5704303,3,,POINT (122.5704303 10.7158199)
1135497602,10.6848684,122.5198461,3,,POINT (122.5198461 10.6848684)
1135497609,10.6869039,122.5224858,1,,POINT (122.5224858 10.6869039)
1135497624,10.6847111,122.5226399,3,,POINT (122.5226399 10.6847111)
1135497626,10.6846007,122.5206687,3,,POINT (122.5206687 10.6846007)
1135497631,10.6844967,122.513925,3,,POINT (122.513925 10.6844967)
1135497634,10.6822931,122.5191712,3,,POINT (122.5191712 10.6822931)
1135497639,10.6856371,122.5194504,3,,POINT (122.5194504 10.6856371)
1135497651,10.6849788,122.522244,4,,POINT (122.522244 10.6849788)
1135497652,10.6861292,122.5194124,3,,POINT (122.5194124 10.6861292)
1135497660,10.6833965,122.5195479,4,,POINT (122.5195479 10.6833965)
1135497663,10.6850417,122.521945,3,,POINT (122.521945 10.6850417)
1135497664,10.6860506,122.5236765,3,,POINT (122.5236765 10.6860506)
1135497668,10.6863135,122.52071,3,,POINT (122.52071 10.6863135)
1135497680,10.687649,122.5218698,3,,POINT (122.5218698 10.687649)
1135497685,10.6866632,122.5193599,4,,POINT (122.5193599 10.6866632)
1135497686,10.6884553,122.5229161,1,,POINT (122.5229161 10.6884553)
1135497706,10.6833698,122.5193137,3,,POINT (122.5193137 10.6833698)
1135497708,10.6821267,122.5202061,1,,POINT (122.5202061 10.6821267)
1135497711,10.685869,122.5220529,4,,POINT (122.5220529 10.685869)
1135497712,10.6847667,122.5176693,1,,POINT (122.5176693 10.6847667)
1135497716,10.6861452,122.5199996,4,,POINT (122.5199996 10.6861452)
1135497717,10.6834531,122.5200538,3,,POINT (122.5200538 10.6834531)
1135497734,10.6840944,122.5216814,3,,POINT (122.5216814 10.6840944)
1135497736,10.6870325,122.5265038,1,,POINT (122.5265038 10.6870325)
1135497738,10.6856506,122.5197696,3,,POINT (122.5197696 10.6856506)
1135497742,10.6877116,122.5223206,3,,POINT (122.5223206 10.6877116)
1135497744,10.686798,122.5276355,3,,POINT (122.5276355 10.686798)
1135497762,10.6881926,122.5214417,3,,POINT (122.5214417 10.6881926)
1135497766,10.6851616,122.5239501,3,,POINT (122.5239501 10.6851616)
1135497768,10.6841614,122.5191441,3,,POINT (122.5191441 10.6841614)
1135497771,10.6854188,122.5221462,3,,POINT (122.5221462 10.6854188)
1135497772,10.6846319,122.521159,3,,POINT (122.521159 10.6846319)
1135497790,10.6871117,122.524699,3,,POINT (122.524699 10.6871117)
1135497795,10.6840507,122.5219359,3,,POINT (122.5219359 10.6840507)
1135497817,10.6864813,122.5132322,3,,POINT (122.5132322 10.6864813)
1135497818,10.6866921,122.5228831,3,,POINT (122.5228831 10.6866921)
1135497831,10.6896267,122.514648,3,,POINT (122.514648 10.6896267)
1135497842,10.6851607,122.5207687,4,,POINT (122.5207687 10.6851607)
1135497848,10.6873389,122.5137901,3,,POINT (122.5137901 10.6873389)
1135497858,10.6859377,122.5225536,3,,POINT (122.5225536 10.6859377)
1135497860,10.6869826,122.5140268,3,,POINT (122.5140268 10.6869826)
1135497862,10.6851849,122.522193,3,,POINT (122.522193 10.6851849)
1135497875,10.6846853,122.5221516,3,,POINT (122.5221516 10.6846853)
1135497877,10.6850091,122.521717,3,,POINT (122.521717 10.6850091)
1135497879,10.6849138,122.5207844,3,,POINT (122.5207844 10.6849138)
1135497883,10.6863828,122.5209515,3,,POINT (122.5209515 10.6863828)
1135497888,10.6848387,122.519195,3,,POINT (122.519195 10.6848387)
1135497894,10.6854624,122.521116,3,,POINT (122.521116 10.6854624)
1135497918,10.6844508,122.5186801,3,,POINT (122.5186801 10.6844508)
1135497920,10.6846973,122.5223985,3,,POINT (122.5223985 10.6846973)
1135497923,10.6849756,122.5214803,3,,POINT (122.5214803 10.6849756)
1135497932,10.6829462,122.51909,3,,POINT (122.51909 10.6829462)
1135497933,10.6857716,122.522783,3,,POINT (122.522783 10.6857716)
