u,v,key,osmid,lanes,ref,name,highway,maxspeed,oneway,length,geometry,service,bridge,width,access
6366396533,6366396543,0,679935709,,,,track,,False,229.937,"LINESTRING (120.5489391 16.4366254, 120.548915 16.4364839, 120.548856 16.4363244, 120.5488265 16.4362292, 120.5488399 16.4361366, 120.5488747 16.4360595, 120.5490866 16.4357919, 120.5492127 16.4355938, 120.5493361 16.4353417, 120.5494675 16.4351024, 120.5495855 16.4349172, 120.5496633 16.4347937)",,,,
6366396543,6366396486,0,679935698,,,,track,,False,446.7209999999999,"LINESTRING (120.5496633 16.4347937, 120.5471863 16.4348735, 120.547138 16.4348632, 120.5470884 16.4348658, 120.5468819 16.4349262, 120.5467826 16.4349802, 120.5465519 16.4350934, 120.5464809 16.435123, 120.5464071 16.4351449, 120.5463736 16.435168, 120.5462649 16.4352761, 120.5461992 16.4353648, 120.5461362 16.435415, 120.5460504 16.4354703, 120.5459632 16.4354999, 120.5459015 16.4355076, 120.5458613 16.4355051, 120.5457164 16.4354099)",,,,
6366396543,6366396515,0,679935705,,,,track,,False,70.187,"LINESTRING (120.5496633 16.4347937, 120.5496888 16.4348207, 120.5497129 16.4348491, 120.549725 16.4349082, 120.549727 16.4349552, 120.5497324 16.434986, 120.5497397 16.4350137, 120.5497498 16.435031, 120.5498189 16.4350851, 120.549841 16.4351198, 120.5498504 16.4351475, 120.5498618 16.4351925, 120.5498752 16.4352825, 120.549894 16.4353591)",,,,
6366396543,6366396533,0,679935709,,,,track,,False,229.93700000000004,"LINESTRING (120.5496633 16.4347937, 120.5495855 16.4349172, 120.5494675 16.4351024, 120.5493361 16.4353417, 120.5492127 16.4355938, 120.5490866 16.4357919, 120.5488747 16.4360595, 120.5488399 16.4361366, 120.5488265 16.4362292, 120.548856 16.4363244, 120.548915 16.4364839, 120.5489391 16.4366254)",,,,
6366493924,8742479860,0,944258957,,,,unclassified,,False,72.381,"LINESTRING (120.561634 16.4359398, 120.5609997 16.4357083)",,,,
6366493924,6366493925,0,944258958,,,,unclassified,,False,53.513,"LINESTRING (120.561634 16.4359398, 120.5615361 16.4354678)",,,,
6366493924,1776074805,0,"[679947185, 944258955, 944258956]",,,,unclassified,,False,278.37699999999995,"LINESTRING (120.561634 16.4359398, 120.5616877 16.4362589, 120.5617372 16.4364273, 120.5617936 16.4365328, 120.5618929 16.4366691, 120.5619224 16.436736, 120.5619371 16.436785, 120.5619438 16.4368673, 120.5619076 16.4369521, 120.561862 16.4370306, 120.5618124 16.4371117, 120.5617802 16.4371644, 120.5617401 16.4372159, 120.5616984 16.4372274, 120.561634 16.4372338, 120.5615375 16.4372197, 120.5614342 16.4371862, 120.5613457 16.437102, 120.5613054 16.4370422, 120.5612679 16.4369862, 120.5612263 16.4369393, 120.561182 16.4369238, 120.5611365 16.4369264, 120.5610639 16.4369478, 120.5609835 16.4370023, 120.560934 16.4370718, 120.5609195 16.4371383, 120.5609094 16.437222)",,yes,4,
6366493925,6366493924,0,944258958,,,,unclassified,,False,53.513,"LINESTRING (120.5615361 16.4354678, 120.561634 16.4359398)",,,,
6366493925,8742479868,0,944258958,,,,unclassified,,False,204.611,"LINESTRING (120.5615361 16.4354678, 120.5615039 16.4352902, 120.5615374 16.4351963, 120.5615857 16.435141, 120.561748 16.4350432, 120.5619398 16.4349956, 120.5622268 16.4349751, 120.5625017 16.4349403, 120.5626734 16.4348607, 120.562719 16.4347847, 120.5627538 16.4347346, 120.5628222 16.434593, 120.5628584 16.4345146)",,,,
6366493925,8742479861,0,944258959,,,,track,,False,100.828,"LINESTRING (120.5615361 16.4354678, 120.5614503 16.4354202, 120.5612692 16.4353353, 120.5610198 16.4352298, 120.560765 16.4351436, 120.5606697 16.4351089)",,,,
6366493960,8742479885,0,944258963,,,,path,,False,3.264,"LINESTRING (120.5641044 16.435078, 120.5641164 16.435105)",,,,
6366493960,6366494289,0,679947260,,,,path,,False,31.412,"LINESTRING (120.5641044 16.435078, 120.5642089 16.435051, 120.5643122 16.4350626, 120.5643744 16.4351143)",,,,
6366493960,8742479868,0,679947260,,,,path,,False,200.06699999999998,"LINESTRING (120.5641044 16.435078, 120.5639515 16.435087, 120.5637932 16.4350548, 120.5636886 16.4349828, 120.5636443 16.4349108, 120.5636081 16.4348516, 120.5635504 16.4348362, 120.5634459 16.4347975, 120.5633975 16.4347629, 120.5632983 16.4347333, 120.5632151 16.434714, 120.563132 16.4347448, 120.5630475 16.4347873, 120.5629644 16.4348118, 120.5629107 16.4348169, 120.5628731 16.4347989, 120.5628637 16.4347294, 120.5628772 16.4346766, 120.5629845 16.4345827, 120.5629845 16.4345158, 120.562959 16.4344914, 120.5628584 16.4345146)",,,,
6366494289,2193927710,0,209160246,,,,residential,,False,294.784,"LINESTRING (120.5643744 16.4351143, 120.5644128 16.4351012, 120.5645348 16.4351204, 120.564677 16.4351475, 120.564791 16.435168, 120.564858 16.4351951, 120.5649398 16.4352041, 120.5650417 16.4351706, 120.5651343 16.4351886, 120.5652121 16.435132, 120.5652617 16.435078, 120.565314 16.4350767, 120.5654266 16.4350896, 120.565495 16.4350806, 120.5655541 16.4350639, 120.5655996 16.4350432, 120.5656412 16.4350729, 120.5656788 16.435096, 120.5657177 16.4351037, 120.5657559 16.4350844, 120.5657942 16.4350433, 120.5658625 16.4349468, 120.56589 16.4348998, 120.565886 16.4348645, 120.5658786 16.4348355, 120.5658303 16.4348121, 120.5657848 16.4347879, 120.5657733 16.4347352, 120.5657766 16.4346715, 120.5657874 16.4346163, 120.5658156 16.4345468, 120.5658826 16.4344245, 120.5659269 16.4343976, 120.5659792 16.4343962, 120.566061 16.4344104, 120.5663372 16.4344657)",,,,
6366494289,8742479899,0,209160246,,,,residential,,False,27.609999999999996,"LINESTRING (120.5643744 16.4351143, 120.5643699 16.4351552, 120.56439 16.4352015, 120.5644289 16.4352465, 120.5644664 16.4352928, 120.5644771 16.4353314)",,,,
6366494289,6366493960,0,679947260,,,,path,,False,31.412,"LINESTRING (120.5643744 16.4351143, 120.5643122 16.4350626, 120.5642089 16.435051, 120.5641044 16.435078)",,,,
6366494303,2193927729,0,209022141,,,Longlong Road,secondary,,False,5.509,"LINESTRING (120.5678339 16.4348195, 120.5677924 16.434849)",,,,
6366494303,2193927710,0,209160246,,,,residential,,False,179.79000000000002,"LINESTRING (120.5678339 16.4348195, 120.5678111 16.4347551, 120.5677347 16.4346767, 120.5676757 16.4346317, 120.5676083 16.434612, 120.5675496 16.4345982, 120.5674709 16.4346082, 120.5672805 16.4346631, 120.567189 16.434691, 120.5671245 16.4347037, 120.5671037 16.4347005, 120.5670843 16.4346908, 120.5670297 16.4346456, 120.5669381 16.4345892, 120.5668667 16.4345381, 120.566816 16.4345055, 120.5666578 16.4345121, 120.5663372 16.4344657)",,,,
6366640516,6366640544,0,679963564,,,,path,,False,71.975,"LINESTRING (120.6026302 16.4339782, 120.6026034 16.4339769, 120.6025095 16.4340103, 120.6024196 16.4340283, 120.6023754 16.4340914, 120.6023378 16.4341313, 120.6022909 16.4341544, 120.602244 16.4341428, 120.6021836 16.4341004, 120.6020991 16.4340914, 120.6020535 16.4340927, 120.6020395 16.4340939)",,,,
6366640516,6366640546,0,679963564,,,,path,,False,68.90100000000001,"LINESTRING (120.6026302 16.4339782, 120.6026195 16.4340412, 120.6025497 16.4340772, 120.6025162 16.4341235, 120.6024304 16.4341904, 120.6023244 16.4342444, 120.602248 16.4342406, 120.6021622 16.4342059, 120.6021213 16.4342007)",,,,
6366640516,6366890388,0,679989491,,,,path,,False,39.050000000000004,"LINESTRING (120.6026302 16.4339782, 120.6026946 16.4340052, 120.6028153 16.4340888, 120.6029078 16.4341133, 120.6029588 16.434112)",,,,
6366640524,6366640544,0,679963565,,,,path,,False,225.59500000000003,"LINESTRING (120.6007097 16.4326211, 120.6008573 16.4327639, 120.6010182 16.4328166, 120.601049 16.4328874, 120.6011027 16.4329131, 120.6011711 16.4329388, 120.6012234 16.4330276, 120.6013642 16.4331485, 120.6014567 16.4332681, 120.6016096 16.4334096, 120.6017437 16.4335537, 120.6017571 16.4336232, 120.6017786 16.4336605, 120.6018336 16.4337016, 120.6018725 16.4337467, 120.6018846 16.4338238, 120.6019033 16.4338599, 120.6019623 16.4339152, 120.6019985 16.4340078, 120.6020133 16.4340567, 120.6020395 16.4340939)",,,,
6366640544,6366640516,0,679963564,,,,path,,False,71.975,"LINESTRING (120.6020395 16.4340939, 120.6020535 16.4340927, 120.6020991 16.4340914, 120.6021836 16.4341004, 120.602244 16.4341428, 120.6022909 16.4341544, 120.6023378 16.4341313, 120.6023754 16.4340914, 120.6024196 16.4340283, 120.6025095 16.4340103, 120.6026034 16.4339769, 120.6026302 16.4339782)",,,,
6366640544,6366640524,0,679963565,,,,path,,False,225.59500000000003,"LINESTRING (120.6020395 16.4340939, 120.6020133 16.4340567, 120.6019985 16.4340078, 120.6019623 16.4339152, 120.6019033 16.4338599, 120.6018846 16.4338238, 120.6018725 16.4337467, 120.6018336 16.4337016, 120.6017786 16.4336605, 120.6017571 16.4336232, 120.6017437 16.4335537, 120.6016096 16.4334096, 120.6014567 16.4332681, 120.6013642 16.4331485, 120.6012234 16.4330276, 120.6011711 16.4329388, 120.6011027 16.4329131, 120.601049 16.4328874, 120.6010182 16.4328166, 120.6008573 16.4327639, 120.6007097 16.4326211)",,,,
6366640544,6366640546,0,679963565,,,,path,,False,14.749,"LINESTRING (120.6020395 16.4340939, 120.6020777 16.434139, 120.6021213 16.4342007)",,,,
6366640546,6366640516,0,679963564,,,,path,,False,68.90100000000001,"LINESTRING (120.6021213 16.4342007, 120.6021622 16.4342059, 120.602248 16.4342406, 120.6023244 16.4342444, 120.6024304 16.4341904, 120.6025162 16.4341235, 120.6025497 16.4340772, 120.6026195 16.4340412, 120.6026302 16.4339782)",,,,
6366640546,6366640544,0,679963565,,,,path,,False,14.749,"LINESTRING (120.6021213 16.4342007, 120.6020777 16.434139, 120.6020395 16.4340939)",,,,
6366640546,6366640899,0,679963565,,,,path,,False,166.42899999999997,"LINESTRING (120.6021213 16.4342007, 120.6021501 16.4342483, 120.6021957 16.4342805, 120.6022171 16.4343216, 120.6022574 16.4343834, 120.6022842 16.4344143, 120.6023124 16.4344258, 120.6023754 16.4344451, 120.6024129 16.4344991, 120.6024585 16.434557, 120.6024653 16.4345815, 120.6023848 16.4346857, 120.6023378 16.4348297, 120.6023325 16.4350162, 120.6023231 16.43506, 120.6023191 16.4350973, 120.6023231 16.4351282, 120.6023432 16.4351629, 120.6023566 16.4351925, 120.6023446 16.4352156, 120.6023365 16.4352504, 120.602315 16.4352645, 120.6022909 16.4352967, 120.6022829 16.4353327, 120.6023298 16.4354086, 120.6023526 16.4354742)",,,,
6366640579,6366640899,0,679963565,,,,path,,False,68.75300000000001,"LINESTRING (120.6026664 16.4359951, 120.602543 16.4358819, 120.602476 16.4357829, 120.6024425 16.4357044, 120.6023862 16.4356337, 120.6023526 16.4354742)",,,,
6366640579,1556442268,0,679963566,,,,path,,False,44.56399999999999,"LINESTRING (120.6026664 16.4359951, 120.6027054 16.4360324, 120.6027925 16.4361019, 120.6028448 16.4362048, 120.6028596 16.4362524, 120.6028411 16.4363254)",,,,
6366640579,6366640889,0,679963566,,,,path,,False,118.72900000000001,"LINESTRING (120.6026664 16.4359951, 120.6025163 16.4359269, 120.6024814 16.4359089, 120.6023942 16.4357777, 120.6022963 16.4356272, 120.6022427 16.4355899, 120.602134 16.4356002, 120.6020616 16.4356542, 120.601953 16.4357546, 120.6018819 16.4358729)",,,,
6366640888,6366640889,0,679963566,,,,path,,False,10.022,"LINESTRING (120.6018135 16.4359347, 120.6018819 16.4358729)",,,,
6366640889,6366640888,0,679963566,,,,path,,False,10.022,"LINESTRING (120.6018819 16.4358729, 120.6018135 16.4359347)",,,,
6366640889,6366640579,0,679963566,,,,path,,False,118.729,"LINESTRING (120.6018819 16.4358729, 120.601953 16.4357546, 120.6020616 16.4356542, 120.602134 16.4356002, 120.6022427 16.4355899, 120.6022963 16.4356272, 120.6023942 16.4357777, 120.6024814 16.4359089, 120.6025163 16.4359269, 120.6026664 16.4359951)",,,,
6366640889,6366640899,0,679963567,,,,path,,False,80.095,"LINESTRING (120.6018819 16.4358729, 120.6018806 16.4357816, 120.6018846 16.4357224, 120.6018953 16.4357019, 120.6019383 16.435635, 120.6019892 16.4355527, 120.6020321 16.4355076, 120.6020965 16.4354948, 120.6021595 16.435487, 120.6022253 16.4354948, 120.6023526 16.4354742)",,,,
6366640899,6366640546,0,679963565,,,,path,,False,166.42899999999997,"LINESTRING (120.6023526 16.4354742, 120.6023298 16.4354086, 120.6022829 16.4353327, 120.6022909 16.4352967, 120.602315 16.4352645, 120.6023365 16.4352504, 120.6023446 16.4352156, 120.6023566 16.4351925, 120.6023432 16.4351629, 120.6023231 16.4351282, 120.6023191 16.4350973, 120.6023231 16.43506, 120.6023325 16.4350162, 120.6023378 16.4348297, 120.6023848 16.4346857, 120.6024653 16.4345815, 120.6024585 16.434557, 120.6024129 16.4344991, 120.6023754 16.4344451, 120.6023124 16.4344258, 120.6022842 16.4344143, 120.6022574 16.4343834, 120.6022171 16.4343216, 120.6021957 16.4342805, 120.6021501 16.4342483, 120.6021213 16.4342007)",,,,
6366640899,6366640579,0,679963565,,,,path,,False,68.753,"LINESTRING (120.6023526 16.4354742, 120.6023862 16.4356337, 120.6024425 16.4357044, 120.602476 16.4357829, 120.602543 16.4358819, 120.6026664 16.4359951)",,,,
6366640899,6366640889,0,679963567,,,,path,,False,80.09500000000001,"LINESTRING (120.6023526 16.4354742, 120.6022253 16.4354948, 120.6021595 16.435487, 120.6020965 16.4354948, 120.6020321 16.4355076, 120.6019892 16.4355527, 120.6019383 16.435635, 120.6018953 16.4357019, 120.6018846 16.4357224, 120.6018806 16.4357816, 120.6018819 16.4358729)",,,,
6366640899,6366866560,0,679963567,,,,path,,False,303.157,"LINESTRING (120.6023526 16.4354742, 120.602417 16.4354575, 120.6024398 16.4354626, 120.6024827 16.4355025, 120.6025136 16.4355295, 120.6025444 16.4355334, 120.6025941 16.4355128, 120.6026879 16.435451, 120.6027282 16.4354382, 120.6027697 16.4354665, 120.6027925 16.4354703, 120.6029454 16.4354047, 120.6031841 16.435406, 120.6032324 16.4354214, 120.6032847 16.4354214, 120.6033491 16.4354613, 120.603565 16.4354845, 120.603636 16.4354973, 120.6037406 16.4355848, 120.6038224 16.4355925, 120.6039566 16.4356311, 120.6040626 16.4356839, 120.6041229 16.4356607, 120.6042235 16.4356054, 120.6043871 16.4356273, 120.6044474 16.4356157, 120.604536 16.4356298, 120.6046084 16.4357276, 120.6047116 16.4357957, 120.60478 16.4358408, 120.6048082 16.4358743, 120.604896 16.435927)",,,,
6366865920,7911768985,0,679986933,,,,unclassified,,False,310.576,"LINESTRING (120.6049316 16.4318069, 120.6048015 16.4317053, 120.6046566 16.4316204, 120.6044729 16.4315483, 120.6042999 16.4314789, 120.6041953 16.431475, 120.6040893 16.4314943, 120.603856 16.4316139, 120.6036575 16.4317156, 120.6034993 16.431767, 120.6033906 16.4317734, 120.6032713 16.4317606, 120.6031908 16.4317168, 120.6031251 16.431659, 120.6030232 16.4314917, 120.6029561 16.4313194, 120.602936 16.4312576, 120.6029145 16.4311573, 120.6029226 16.4310763, 120.6030178 16.4308486)",,,,
6366865920,6366865924,0,679986933,,,,unclassified,,False,66.123,"LINESTRING (120.6049316 16.4318069, 120.6050174 16.4318764, 120.6051287 16.4319484, 120.6053024 16.4320404, 120.6054573 16.4321185)",,,,
6366865920,8142448472,0,874688327,,,,residential,,False,55.767,"LINESTRING (120.6049316 16.4318069, 120.6049859 16.4317175, 120.6050093 16.4316384, 120.6050563 16.4313258)",,,,
6366865924,7907674609,0,847407127,,,,residential,,False,53.958,"LINESTRING (120.6054573 16.4321185, 120.6051998 16.4325362)",,,,
6366865924,6366865920,0,679986933,,,,unclassified,,False,66.12299999999999,"LINESTRING (120.6054573 16.4321185, 120.6053024 16.4320404, 120.6051287 16.4319484, 120.6050174 16.4318764, 120.6049316 16.4318069)",,,,
6366865924,1631322459,0,679986933,,,,unclassified,,False,202.43800000000002,"LINESTRING (120.6054573 16.4321185, 120.6056705 16.4322134, 120.6057486 16.4322606, 120.6058593 16.4323709, 120.6060993 16.4326665, 120.6061567 16.4326993, 120.6062425 16.4327118, 120.606332 16.432699, 120.6064038 16.4326781, 120.6065131 16.4326092, 120.6065979 16.4325412, 120.6066944 16.4324237, 120.6067521 16.4323166, 120.6068236 16.4321598)",,,,
6366866554,6366866560,0,346216056,,,,residential,,False,137.996,"LINESTRING (120.6052524 16.4347567, 120.6052005 16.4348146, 120.605183 16.4348728, 120.6051394 16.4351147, 120.6050992 16.4353681, 120.605065 16.4355854, 120.6050469 16.4356703, 120.6050161 16.4357443, 120.6049688 16.4358253, 120.604896 16.435927)",,,,
6366866554,1556442154,0,346216056,,,,residential,,False,207.02900000000002,"LINESTRING (120.6052524 16.4347567, 120.6053067 16.4347239, 120.6053842 16.434705, 120.605529 16.434687, 120.6056745 16.4346413, 120.6058428 16.434539, 120.6060514 16.4343358, 120.6061399 16.4342245, 120.6061731 16.4341477, 120.6061992 16.4340994, 120.6062532 16.4340489, 120.606553 16.4338467, 120.6066566 16.4337888, 120.6067139 16.4337627, 120.6067874 16.4337185)",,,,
6366866554,7625365096,0,679989476,,,,residential,,False,57.937,"LINESTRING (120.6052524 16.4347567, 120.605126 16.4347021, 120.6050298 16.434678, 120.6049728 16.4346722, 120.6049098 16.4346709, 120.6048367 16.4346725, 120.604725 16.4346702)",,,,
6366866560,3527889091,0,346216056,,,,residential,,False,50.286,"LINESTRING (120.604896 16.435927, 120.6048672 16.4360067, 120.6048692 16.4360916, 120.6049141 16.4362254, 120.6049718 16.4363566)",,,,
6366866560,6366866554,0,346216056,,,,residential,,False,137.99600000000004,"LINESTRING (120.604896 16.435927, 120.6049688 16.4358253, 120.6050161 16.4357443, 120.6050469 16.4356703, 120.605065 16.4355854, 120.6050992 16.4353681, 120.6051394 16.4351147, 120.605183 16.4348728, 120.6052005 16.4348146, 120.6052524 16.4347567)",,,,
6366866560,6366640899,0,679963567,,,,path,,False,303.15700000000004,"LINESTRING (120.604896 16.435927, 120.6048082 16.4358743, 120.60478 16.4358408, 120.6047116 16.4357957, 120.6046084 16.4357276, 120.604536 16.4356298, 120.6044474 16.4356157, 120.6043871 16.4356273, 120.6042235 16.4356054, 120.6041229 16.4356607, 120.6040626 16.4356839, 120.6039566 16.4356311, 120.6038224 16.4355925, 120.6037406 16.4355848, 120.603636 16.4354973, 120.603565 16.4354845, 120.6033491 16.4354613, 120.6032847 16.4354214, 120.6032324 16.4354214, 120.6031841 16.435406, 120.6029454 16.4354047, 120.6027925 16.4354703, 120.6027697 16.4354665, 120.6027282 16.4354382, 120.6026879 16.435451, 120.6025941 16.4355128, 120.6025444 16.4355334, 120.6025136 16.4355295, 120.6024827 16.4355025, 120.6024398 16.4354626, 120.602417 16.4354575, 120.6023526 16.4354742)",,,,
6366888800,6366888801,0,679989476,,,,residential,,False,8.988,"LINESTRING (120.604483 16.4347063, 120.6045185 16.4346838, 120.6045589 16.4346738)",,,,
6366888801,7625365096,0,679989476,,,,residential,,False,17.72,"LINESTRING (120.6045589 16.4346738, 120.6046367 16.4346726, 120.604725 16.4346702)",,,,
6366888801,6366888800,0,679989476,,,,residential,,False,8.988,"LINESTRING (120.6045589 16.4346738, 120.6045185 16.4346838, 120.604483 16.4347063)",,,,
6366888801,6366890414,0,679989508,,,,path,,False,107.707,"LINESTRING (120.6045589 16.4346738, 120.6044588 16.4346297, 120.6043202 16.4346364, 120.6040833 16.4345879, 120.6039874 16.4345049, 120.603862 16.4344188, 120.603746 16.4343114, 120.6037071 16.4342509)",,,,
6366888808,6366888823,0,679989484,,,,path,,False,15.18,"LINESTRING (120.6029541 16.4331426, 120.6028622 16.4331524, 120.602822 16.4331241)",,,,
6366888808,6366888829,0,679989486,,,,path,,False,55.272999999999996,"LINESTRING (120.6029541 16.4331426, 120.6029883 16.4330662, 120.6030782 16.432944, 120.6030688 16.4329196, 120.602991 16.4328977, 120.6029695 16.4328668, 120.6029199 16.4328077, 120.602873 16.4327922)",,,,
