u,v,key,osmid,highway,oneway,length,geometry,lanes,name,maxspeed,access,service,ref,bridge,width,junction,tunnel
8741621235,8741621240,0,944156157,residential,False,68.073,"LINESTRING (123.3061883 9.3206034, 123.3061809 9.3207278, 123.3061702 9.320752300000001, 123.3061534 9.3207728, 123.3061447 9.3207933, 123.3061427 9.3208138, 123.3061259 9.321005700000001, 123.3061148 9.3212045)",,,,,,,,,,
8741621240,9116806022,0,287501094,secondary,False,5.903,"LINESTRING (123.3061148 9.3212045, 123.3061684 9.321209)",2,E. J. Blanco,,,,,,,,
8741621240,268433314,0,287501094,secondary,False,139.827,"LINESTRING (123.3061148 9.3212045, 123.3048451 9.3210975)",2,E. J. Blanco,,,,,,,,
8741621240,8741621235,0,944156157,residential,False,68.073,"LINESTRING (123.3061148 9.3212045, 123.3061259 9.321005700000001, 123.3061427 9.3208138, 123.3061447 9.3207933, 123.3061534 9.3207728, 123.3061702 9.320752300000001, 123.3061809 9.3207278, 123.3061883 9.3206034)",,,,,,,,,,
8741755766,8392948360,0,944170696,residential,False,192.419,"LINESTRING (123.2941653 9.2972883, 123.2939588 9.2973982, 123.2938743 9.2974326, 123.2937871 9.297455100000001, 123.2936785 9.297469599999999, 123.2936436 9.2974736, 123.2936275 9.297489499999999, 123.2936275 9.297516, 123.2936503 9.2975835, 123.2937294 9.2978138, 123.2938287 9.2981023, 123.2939708 9.2984662, 123.2940137 9.298577399999999)",,,,,,,,,,
8741755778,8392948360,0,903672966,residential,False,41.43300000000001,"LINESTRING (123.2940057 9.298910899999999, 123.2939802 9.298813000000001, 123.2939427 9.298697799999999, 123.293944 9.2986568, 123.2939534 9.298630299999999, 123.2939708 9.2986039, 123.2940137 9.298577399999999)",,,,,,,,,,
8741759431,4263088659,0,24695717,trunk,False,14.109,"LINESTRING (123.3012981 9.2970159, 123.3013729 9.2971191)",,Lamberto Macias,,,,7,,,,
8741759431,8393002244,0,24695717,trunk,False,24.761,"LINESTRING (123.3012981 9.2970159, 123.3011668 9.296834799999999)",,Lamberto Macias,,,,7,,,,
8741759431,6680114929,0,944172559,residential,False,83.182,"LINESTRING (123.3012981 9.2970159, 123.3007595 9.2972658, 123.3006147 9.2973394)",,,,,,,,,,
8741814231,1251031989,0,944178089,residential,False,40.515,"LINESTRING (123.3051288 9.293271499999999, 123.3047609 9.2933021)",,,,,,,,,,
8741814232,1251031989,0,944178089,residential,False,29.269,"LINESTRING (123.3044958 9.2933311, 123.3047609 9.2933021)",,,,,,,,,,
8741824735,8741824740,0,944181641,residential,False,74.695,"LINESTRING (123.3104731 9.3028496, 123.3104356 9.302655, 123.3104168 9.3025558, 123.3104047 9.302480299999999, 123.31039 9.302334699999999, 123.3103766 9.3021853)",,,,,,,,,,
8741824740,268431582,0,578695691,tertiary,False,44.222,"LINESTRING (123.3103766 9.3021853, 123.3107757 9.302130099999999)",2,Luke E. Wright,,,,,,,,
8741824740,268434109,0,578695691,tertiary,False,215.518,"LINESTRING (123.3103766 9.3021853, 123.3084316 9.3024544)",2,Luke E. Wright,,,,,,,,
8741824740,8741824735,0,944181641,residential,False,74.69500000000001,"LINESTRING (123.3103766 9.3021853, 123.31039 9.302334699999999, 123.3104047 9.302480299999999, 123.3104168 9.3025558, 123.3104356 9.302655, 123.3104731 9.3028496)",,,,,,,,,,
8741825516,8741834820,0,944179182,residential,False,33.888999999999996,"LINESTRING (123.3054641 9.292754, 123.3053809 9.292718300000001, 123.3053179 9.292695800000001, 123.3052509 9.292682599999999, 123.305169 9.2926707)",,,,,,,,,,
8741834820,8741834822,0,944179181,service,False,110.388,"LINESTRING (123.305169 9.2926707, 123.3048432 9.292744799999999, 123.3048163 9.292744799999999, 123.3047909 9.2927315, 123.3047788 9.292712999999999, 123.3047439 9.292563400000001, 123.3047412 9.2925118, 123.304756 9.292477399999999, 123.3047855 9.2924589, 123.3050899 9.292387400000001)",,,,,,,,,,
8741834820,8741834822,1,944179182,residential,False,32.679,"LINESTRING (123.305169 9.2926707, 123.305102 9.2924364, 123.3050899 9.292387400000001)",,,,,,,,,,
8741834820,8741825516,0,944179182,residential,False,33.888999999999996,"LINESTRING (123.305169 9.2926707, 123.3052509 9.292682599999999, 123.3053179 9.292695800000001, 123.3053809 9.292718300000001, 123.3054641 9.292754)",,,,,,,,,,
8741834822,8741834820,0,944179181,service,False,110.388,"LINESTRING (123.3050899 9.292387400000001, 123.3047855 9.2924589, 123.304756 9.292477399999999, 123.3047412 9.2925118, 123.3047439 9.292563400000001, 123.3047788 9.292712999999999, 123.3047909 9.2927315, 123.3048163 9.292744799999999, 123.3048432 9.292744799999999, 123.305169 9.2926707)",,,,,,,,,,
8741834822,8741834820,1,944179182,residential,False,32.679,"LINESTRING (123.3050899 9.292387400000001, 123.305102 9.2924364, 123.305169 9.2926707)",,,,,,,,,,
8741834822,8741834830,0,944179182,residential,False,120.144,"LINESTRING (123.3050899 9.292387400000001, 123.3051892 9.292247100000001, 123.3052978 9.292090999999999, 123.3053434 9.292038, 123.305397 9.291993, 123.3054587 9.291958599999999, 123.3055378 9.291922899999999, 123.3057336 9.2918448, 123.3059442 9.291783000000001)",,,,,,,,,,
8741834830,8374509801,0,901512580,residential,False,30.102,"LINESTRING (123.3059442 9.291783000000001, 123.3058671 9.2915232)",,,,,,,,,,
8741834830,8374509799,0,901512580,residential,False,93.09100000000001,"LINESTRING (123.3059442 9.291783000000001, 123.3060475 9.2921307, 123.3061749 9.2925886)",,,,,,,,,,
8741834830,8741834822,0,944179182,residential,False,120.14399999999998,"LINESTRING (123.3059442 9.291783000000001, 123.3057336 9.2918448, 123.3055378 9.291922899999999, 123.3054587 9.291958599999999, 123.305397 9.291993, 123.3053434 9.292038, 123.3052978 9.292090999999999, 123.3051892 9.292247100000001, 123.3050899 9.292387400000001)",,,,,,,,,,
8741835207,8741835210,0,944184233,residential,False,44.655,"LINESTRING (123.3043563 9.303105, 123.3044422 9.3030852, 123.3045977 9.3030481, 123.3047544 9.303023)",,,,,,,,,,
8741835210,268433034,0,109228600,residential,False,66.989,"LINESTRING (123.3047544 9.303023, 123.3049023 9.3036075)",2,Jose Pro Teves,,,,,,,,
8741835210,8393002243,0,"[109228600, 903681061]",residential,False,225.78000000000003,"LINESTRING (123.3047544 9.303023, 123.3045585 9.3022484, 123.304469 9.302214299999999, 123.3038387 9.3022487, 123.3037421 9.3022937, 123.3036455 9.302389, 123.3035409 9.302643099999999)",2,Jose Pro Teves,,,,,,,,
8741835210,8741835207,0,944184233,residential,False,44.655,"LINESTRING (123.3047544 9.303023, 123.3045977 9.3030481, 123.3044422 9.3030852, 123.3043563 9.303105)",,,,,,,,,,
8741836705,6680114904,0,710501961,residential,False,298.417,"LINESTRING (123.3095933 9.2975835, 123.3095578 9.2976318, 123.3095437 9.297652899999999, 123.309539 9.2976715, 123.3095397 9.297689999999999, 123.3095478 9.2977092, 123.3095672 9.297737700000001, 123.3095806 9.2977674, 123.3095866 9.297787899999999, 123.309586 9.2978164, 123.3095779 9.297845499999999, 123.3095317 9.297888499999999, 123.3094961 9.297916300000001, 123.309474 9.2979289, 123.3093888 9.297948099999999, 123.3088236 9.2980553, 123.308792 9.298068499999999, 123.3087706 9.2981076, 123.3087659 9.2981452, 123.3088343 9.298496699999999, 123.3088329 9.298517199999999, 123.3088249 9.2985364, 123.3088068 9.2985483, 123.3083957 9.298630299999999, 123.3081973 9.2987415, 123.3077675 9.298815599999999)",,,,,,,,,,
8741858961,268434109,0,944182552,residential,False,42.638999999999996,"LINESTRING (123.3083944 9.3020727, 123.3084132 9.302262000000001, 123.3084316 9.3024544)",,,,,,,,,,
8741869652,268433300,0,944184744,service,False,144.07799999999997,"LINESTRING (123.3032057 9.3113633, 123.3035021 9.3113183, 123.3035329 9.3113051, 123.303553 9.3112786, 123.3035584 9.3112469, 123.3035503 9.3111833, 123.3035195 9.3109822, 123.3035074 9.3109623, 123.303486 9.3109438, 123.3034497 9.3109345, 123.3034162 9.3109359, 123.303329 9.310947799999999, 123.3032955 9.310942499999999, 123.303266 9.310925299999999, 123.3032298 9.3108869, 123.3032097 9.3108459, 123.303199 9.310795600000001, 123.3031976 9.3107334, 123.3032045 9.310586799999999)",,,,,,,,,,
8741900581,8741900587,0,944187532,residential,False,138.063,"LINESTRING (123.2857579 9.278854300000001, 123.2859919 9.278764300000001, 123.2860161 9.2787656, 123.2860355 9.2787723, 123.2860509 9.2787848, 123.2860744 9.2788424, 123.2862888 9.279684)",,,,,,,,,,
8741900587,6829173276,0,174728100,tertiary,False,58.745999999999995,"LINESTRING (123.2862888 9.279684, 123.2858074 9.279671799999999, 123.2857543 9.2796801)",,Banilad-Bajumpandan Road,,,,,,,,
8741900587,6829178558,0,174728100,tertiary,False,54.086000000000006,"LINESTRING (123.2862888 9.279684, 123.286348 9.279685499999999, 123.2867813 9.2796687)",,Banilad-Bajumpandan Road,,,,,,,,
8741900587,8741900581,0,944187532,residential,False,138.063,"LINESTRING (123.2862888 9.279684, 123.2860744 9.2788424, 123.2860509 9.2787848, 123.2860355 9.2787723, 123.2860161 9.2787656, 123.2859919 9.278764300000001, 123.2857579 9.278854300000001)",,,,,,,,,,
8741915041,8741915048,0,944191565,residential,False,78.51400000000001,"LINESTRING (123.3091682 9.3273606, 123.3091528 9.327490299999999, 123.3091468 9.327502900000001, 123.3091367 9.327507499999999, 123.3091159 9.3275082, 123.3088624 9.327480400000001, 123.3086747 9.327469799999999, 123.3085808 9.3274638)",,,,,,,,,,
8741915048,9119036471,0,168278022,residential,False,22.95,"LINESTRING (123.3085808 9.3274638, 123.3086042 9.3272587)",,,,,,,,,,
8741915048,9119036472,0,168278022,residential,False,28.641,"LINESTRING (123.3085808 9.3274638, 123.3085494 9.327719500000001)",,,,,,,,,,
8741915048,8741915041,0,944191565,residential,False,78.514,"LINESTRING (123.3085808 9.3274638, 123.3086747 9.327469799999999, 123.3088624 9.327480400000001, 123.3091159 9.3275082, 123.3091367 9.327507499999999, 123.3091468 9.327502900000001, 123.3091528 9.327490299999999, 123.3091682 9.3273606)",,,,,,,,,,
8742024705,9116151470,0,290356999,secondary,False,3.334,"LINESTRING (123.2616256 9.3132517, 123.2615954 9.313255)",2,Palinpinon Road,,,,,,,,
8742024705,8742024706,0,944205805,residential,False,67.817,"LINESTRING (123.2616256 9.3132517, 123.2616609 9.3138606)",,,,,,,,,,
8742024705,5544206256,0,290356999,secondary,False,134.405,"LINESTRING (123.2616256 9.3132517, 123.2621886 9.3131925, 123.2628422 9.3131118)",2,Palinpinon Road,,,,,,,,
8742024706,8742024705,0,944205805,residential,False,67.817,"LINESTRING (123.2616609 9.3138606, 123.2616256 9.3132517)",,,,,,,,,,
8742031180,3479149264,0,944209550,residential,False,90.21600000000001,"LINESTRING (123.2666726 9.313879200000001, 123.2668738 9.314162400000001, 123.2669274 9.3142034, 123.2669945 9.314232499999999, 123.267083 9.3142418, 123.2671313 9.314237800000001, 123.2671876 9.314214, 123.267304 9.3141529)",,,,,,,,,,
8742041689,6220433448,0,"[944210360, 944210358, 944210359]",residential,False,41.827,"LINESTRING (123.2619848 9.320007199999999, 123.2620572 9.319993999999999, 123.2620844 9.3199907, 123.2623643 9.3200026)",,,,,,,yes,,,
8742049921,6711066839,0,"[944208123, 944208124, 944208125]",residential,False,68.144,"LINESTRING (123.2650881 9.3116346, 123.2648548 9.311622099999999, 123.2648313 9.311622699999999, 123.2648078 9.3116293, 123.2647656 9.3116565, 123.2647408 9.311677599999999, 123.2647052 9.3117074, 123.2646006 9.3117564, 123.2645135 9.311790800000001)",,,,,,,yes,,,
8742049933,6711066839,0,944208125,residential,False,83.588,"LINESTRING (123.2640602 9.3122077, 123.2640964 9.3119099, 123.2641004 9.311883399999999, 123.2641098 9.311866200000001, 123.2641292 9.311862899999999, 123.2645135 9.311790800000001)",,,,,,,,,,
8742053795,9119067486,0,944211095,service,False,78.48,"LINESTRING (123.2678649 9.326313799999999, 123.2679319 9.3263231, 123.2679963 9.326311199999999, 123.2680419 9.3262953, 123.2680902 9.3262768, 123.2681358 9.3262781, 123.2683021 9.32629, 123.2684255 9.326271500000001, 123.2685588 9.326215899999999)",,,,,,,,,,
8742053804,8742067141,0,944211095,service,False,57.905,"LINESTRING (123.2687527 9.3260624, 123.2687393 9.3260095, 123.2686722 9.325927399999999, 123.2685918 9.325784499999999, 123.2685488 9.325699800000001, 123.2685435 9.325649500000001, 123.2685569 9.325599199999999)",,,,,,,,,,
8742053804,9119067486,0,944211095,service,False,28.516,"LINESTRING (123.2687527 9.3260624, 123.2687312 9.326117999999999, 123.2686159 9.3261921, 123.2685588 9.326215899999999)",,,,,,,,,,
8742053804,9119067494,0,986532099,service,False,52.267,"LINESTRING (123.2687527 9.3260624, 123.269029 9.3261947, 123.2690746 9.3262371, 123.2690799 9.32629, 123.2690665 9.3263403)",,,,,,,,,,
8742067141,9119036529,0,944211095,service,False,23.079,"LINESTRING (123.2685569 9.325599199999999, 123.2686266 9.325458899999999, 123.2686512 9.3254137)",,,,,,,,,,
8742067141,9119036529,1,986529053,service,False,156.61599999999999,"LINESTRING (123.2685569 9.325599199999999, 123.2680956 9.32532, 123.2680781 9.325288199999999, 123.2680781 9.325235299999999, 123.2681049 9.3251426, 123.2681465 9.325092400000001, 123.2681935 9.3250738, 123.2682364 9.3250765, 123.268286 9.3251016, 123.2683463 9.3251519, 123.2686512 9.3254137)",,,,,,,,,,
8742067141,8742053804,0,944211095,service,False,57.90500000000001,"LINESTRING (123.2685569 9.325599199999999, 123.2685435 9.325649500000001, 123.2685488 9.325699800000001, 123.2685918 9.325784499999999, 123.2686722 9.325927399999999, 123.2687393 9.3260095, 123.2687527 9.3260624)",,,,,,,,,,
8742126808,8661014027,0,48736952,trunk,False,23.008,"LINESTRING (123.2934798 9.2810475, 123.2934506 9.2808426)",2,Lamberto Macias,,,,7,,,,
8742126808,8661014029,0,48736952,trunk,False,22.2,"LINESTRING (123.2934798 9.2810475, 123.293508 9.281245200000001)",2,Lamberto Macias,,,,7,,,,
8742126808,8742175917,0,944222653,residential,False,156.78,"LINESTRING (123.2934798 9.2810475, 123.2931045 9.2811083, 123.2930025 9.281124200000001, 123.2929663 9.2811202, 123.2929355 9.281107, 123.2928886 9.2810752, 123.292851 9.281060699999999, 123.2927906 9.2810541, 123.2927249 9.2810501, 123.2920758 9.281101700000001)",,,,,,,,,,
8742142966,8742142969,0,944223705,residential,False,83.239,"LINESTRING (123.2947487 9.2842517, 123.2943946 9.2842862, 123.2941747 9.284302, 123.2939931 9.2843169)",,,,,,,,,,
8742142969,618604105,0,48736952,trunk,False,70.284,"LINESTRING (123.2939931 9.2843169, 123.2941384 9.2849325)",2,Lamberto Macias,,,,7,,,,
8742142969,5144729712,0,48736952,trunk,False,33.806,"LINESTRING (123.2939931 9.2843169, 123.2939504 9.284127700000001, 123.2939334 9.2840188)",2,Lamberto Macias,,,,7,,,,
8742142969,8742142966,0,944223705,residential,False,83.239,"LINESTRING (123.2939931 9.2843169, 123.2941747 9.284302, 123.2943946 9.2842862, 123.2947487 9.2842517)",,,,,,,,,,
8742152964,5144729718,0,944224015,residential,False,262.73,"LINESTRING (123.2890382 9.2830341, 123.2892045 9.2836456, 123.28923 9.283731599999999, 123.2893963 9.284350999999999, 123.2894245 9.2844053, 123.2894567 9.284421200000001, 123.2894942 9.284421200000001, 123.2897101 9.284398700000001, 123.2897423 9.284418499999999, 123.2897544 9.2844476, 123.2897651 9.284493899999999, 123.2898805 9.2850167)",,,,,,,,,,
8742175917,8742126808,0,944222653,residential,False,156.78,"LINESTRING (123.2920758 9.281101700000001, 123.2927249 9.2810501, 123.2927906 9.2810541, 123.292851 9.281060699999999, 123.2928886 9.2810752, 123.2929355 9.281107, 123.2929663 9.2811202, 123.2930025 9.281124200000001, 123.2931045 9.2811083, 123.2934798 9.2810475)",,,,,,,,,,
8742189691,3725943675,0,368749728,residential,False,22.751,"LINESTRING (123.2814549 9.2849612, 123.2814563 9.2847566)",,,,,,,,,,
8742189691,5311543984,0,368749728,residential,False,23.229,"LINESTRING (123.2814549 9.2849612, 123.2814534 9.2851701)",,,,,,,,,,
8742189691,8742189693,0,944224718,residential,False,76.899,"LINESTRING (123.2814549 9.2849612, 123.2809795 9.284974399999999, 123.2807544 9.2849796)",,,,,,,,,,
8742189693,5311543985,0,549851153,residential,False,23.207,"LINESTRING (123.2807544 9.2849796, 123.280773 9.285187499999999)",,,,,,,,,,
8742189693,5311543983,0,549851153,residential,False,23.631,"LINESTRING (123.2807544 9.2849796, 123.2807355 9.2847679)",,,,,,,,,,
8742189693,8742189691,0,944224718,residential,False,76.899,"LINESTRING (123.2807544 9.2849796, 123.2809795 9.284974399999999, 123.2814549 9.2849612)",,,,,,,,,,
8742191827,6711079038,0,"[713806548, 944224325]",residential,False,381.365,"LINESTRING (123.2974496 9.2862794, 123.2972243 9.2863641, 123.2967858 9.2865348, 123.2967241 9.2865666, 123.2966436 9.2866222, 123.2965913 9.286659200000001, 123.2965471 9.2866804, 123.2964586 9.2867003, 123.2962614 9.286738700000001, 123.2961555 9.286763799999999, 123.2961273 9.286774400000001, 123.2960992 9.2867982, 123.2960938 9.2868339, 123.2961126 9.2869014, 123.2962413 9.2872284, 123.2962359 9.287270700000001, 123.2962225 9.287297199999999, 123.296189 9.287327599999999, 123.29603 9.2873713, 123.2960066 9.287395999999999, 123.2959972 9.2874318, 123.2959945 9.2874873, 123.2959784 9.287519100000001, 123.2956982 9.2876607, 123.2955855 9.287740100000001, 123.2956445 9.2879042, 123.2952315 9.2881318)",,,,,,,,,,
8742192717,618604105,0,944224441,residential,False,165.21899999999997,"LINESTRING (123.292847 9.2855065, 123.2931581 9.285436300000001, 123.293429 9.2853847, 123.2935028 9.2853595, 123.2935832 9.2853238, 123.2936168 9.2853066, 123.2936463 9.285265600000001, 123.2936583 9.285240399999999, 123.2936811 9.2852192, 123.2938837 9.285159699999999, 123.2939373 9.2851359, 123.2939561 9.285110700000001, 123.2939641 9.285077599999999, 123.2939641 9.285022, 123.2939816 9.284992900000001, 123.2940017 9.284979699999999, 123.2941384 9.2849325)",,,,,,,,,,
8742206721,3707365068,0,944226736,residential,False,352.72900000000004,"LINESTRING (123.2905537 9.288262, 123.2902426 9.2879404, 123.2901473 9.2878703, 123.2900789 9.2878372, 123.2899703 9.287806700000001, 123.2898885 9.287790899999999, 123.2896927 9.2877922, 123.2895827 9.2877869, 123.2894486 9.2878054, 123.2894037 9.28782, 123.2893688 9.2878445, 123.2893172 9.287876900000001, 123.2892703 9.2878987, 123.2892273 9.287916600000001, 123.2891522 9.287984099999999, 123.2890932 9.288056900000001, 123.2890342 9.2880939, 123.288947 9.288124399999999, 123.2888639 9.288135, 123.2887901 9.288124399999999, 123.2885943 9.2880675, 123.2885152 9.288034400000001, 123.288471 9.288029099999999, 123.2884093 9.288041, 123.2879667 9.288202500000001, 123.2876957 9.2883181)",,,,,,,,,,
8953152009,1805883278,0,"[340672649, 907688359]",residential,False,394.23100000000005,"LINESTRING (123.2695661 9.309844, 123.2694829 9.309877800000001, 123.269389 9.3099413, 123.2693347 9.3099817, 123.2693146 9.3100313, 123.2693233 9.3101061, 123.2693582 9.3101451, 123.2694704 9.3101366, 123.2696662 9.3100863, 123.2697677 9.3100577, 123.2698352 9.3100387, 123.2698856 9.3100229, 123.2703555 9.309811, 123.2704635 9.3098104, 123.2706398 9.3098931, 123.2707173 9.310028900000001, 123.2707485 9.310221, 123.2708461 9.3107194, 123.2708866 9.311086899999999, 123.2709295 9.311425699999999, 123.2709365 9.311607499999999)",,,,,,,,,,
